customer_id,customer_name,gender,age,city,state,customer_segment,acquisition_date
CUST04779,Kavya Kapoor,Female,20,Jaipur,Rajasthan,Corporate,2024-10-22
CUST04783,Meera Verma,Male,46,Pune,Maharashtra,Consumer,2023-04-02
CUST04784,Kavya Mishra,Female,39,Kochi,Kerala,Small Business,2022-04-19
CUST04790,Aarav Verma,Female,35,Bengaluru,Karnataka,Consumer,2024-12-21
CUST04791,Vivaan Srivastava,Female,18,Ludhiana,Punjab,Consumer,2024-06-03
CUST04799,Aditya Chauhan,Female,42,Ahmedabad,Gujarat,Corporate,2023-01-26
CUST04802,Kunal Mehta,Female,36,Bengaluru,Karnataka,Corporate,2024-04-18
CUST04809,Ananya Patel,Male,40,Ahmedabad,Gujarat,Consumer,2023-01-05
CUST04811,Neha Saxena,Male,37,Ludhiana,Punjab,Consumer,2022-12-31
CUST04816,Aarav Srivastava,Male,32,Mumbai,Maharashtra,Consumer,2023-01-01
CUST04817,Vikram Singh,Male,40,Bhubaneswar,Odisha,Small Business,2025-03-08
CUST04820,Nikhil Sharma,Male,36,Patna,Bihar,Corporate,2022-04-17
CUST04822,Isha Jain,Female,35,Hyderabad,Telangana,Small Business,2024-07-03
CUST04824,Arjun Mishra,Female,35,Guwahati,Assam,Consumer,2022-04-28
CUST04826,Riya Mehta,Female,49,Surat,Gujarat,Consumer,2022-12-18
CUST04831,Meera Gupta,Male,29,Pune,Maharashtra,Consumer,2023-08-30
CUST04832,Vivaan Yadav,Male,43,Jaipur,Rajasthan,Consumer,2024-03-21
CUST04843,Aarav Gupta,Male,27,Jaipur,Rajasthan,Small Business,2023-02-08
CUST04844,Meera Sharma,Female,40,Ludhiana,Punjab,Consumer,2024-10-15
CUST04845,Nikhil Srivastava,Female,25,Kochi,Kerala,Consumer,2023-01-15
CUST04848,Ananya Verma,Male,43,Jaipur,Rajasthan,Corporate,2022-06-28
CUST04850,Kunal Srivastava,Male,53,Bhubaneswar,Odisha,Consumer,2024-11-21
CUST04851,Pooja Yadav,Female,30,Patna,Bihar,Consumer,2023-10-18
CUST04856,Amit Kumar,Male,37,Hyderabad,Telangana,Consumer,2022-11-01
CUST04860,Neha Chauhan,Female,40,Kochi,Kerala,Consumer,2024-02-18
CUST04862,Arjun Saxena,Male,26,Kolkata,West Bengal,Corporate,2023-09-04
CUST04863,Meera Shah,Female,22,Bhubaneswar,Odisha,Corporate,2024-12-13
CUST04864,Vikram Chauhan,Female,35,Hyderabad,Telangana,Consumer,2023-10-29
CUST04865,Kunal Sharma,Female,34,Bhubaneswar,Odisha,Consumer,2024-01-08
CUST04866,Kavya Jain,Female,48,Nagpur,Maharashtra,Consumer,2022-09-30
CUST04870,Arjun Shah,Female,18,Hyderabad,Telangana,Corporate,2024-08-18
CUST04871,Aditi Mishra,Male,35,Ludhiana,Punjab,Small Business,2024-03-15
CUST04874,Isha Gupta,Female,41,Nagpur,Maharashtra,Corporate,2024-07-22
CUST04882,Priya Joshi,Female,48,Guwahati,Assam,Consumer,2024-04-09
CUST04884,Sneha Gupta,Male,48,Chandigarh,Chandigarh,Consumer,2022-02-01
CUST04887,Vivaan Joshi,Male,46,Hyderabad,Telangana,Consumer,2022-05-06
CUST04890,Kunal Chauhan,Female,25,Indore,Madhya Pradesh,Consumer,2023-03-14
CUST04899,Priya Kumar,Male,62,Kochi,Kerala,Consumer,2022-03-31
CUST04900,Priya Verma,Male,34,Nagpur,Maharashtra,Corporate,2025-01-13
CUST04913,Vikram Kapoor,Female,65,Lucknow,Uttar Pradesh,Small Business,2022-03-25
CUST04915,Priya Verma,Male,33,Coimbatore,Tamil Nadu,Consumer,2022-02-23
CUST04917,Amit Malhotra,Female,44,Jaipur,Rajasthan,Consumer,2023-09-03
CUST04918,Neha Shah,Female,48,Mumbai,Maharashtra,Corporate,2024-10-01
CUST04920,Meera Chauhan,Male,41,Bhopal,Madhya Pradesh,Small Business,2024-06-18
CUST04921,Riya Shah,Male,32,Guwahati,Assam,Consumer,2025-03-02
CUST04923,Aditi Jain,Female,36,Nagpur,Maharashtra,Small Business,2023-09-24
CUST04925,Rahul Chauhan,Female,45,Pune,Maharashtra,Consumer,2022-04-03
CUST04926,Meera Patel,Female,32,Delhi,Delhi,Corporate,2023-12-12
CUST04927,Aditya Yadav,Female,30,Ahmedabad,Gujarat,Corporate,2022-02-21
CUST04929,Aarav Mishra,Male,150,Ludhiana,Punjab,Corporate,2022-09-23
CUST04933,Nikhil Mehta,Female,33,Bhubaneswar,Odisha,Corporate,2024-01-02
CUST04934,Pooja Sharma,Male,23,Kolkata,West Bengal,Small Business,2024-11-10
CUST04939,Kavya Srivastava,Female,52,Mumbai,Maharashtra,Consumer,2023-10-27
CUST04941,Arjun Kumar,Male,34,Hyderabad,Telangana,Consumer,2025-03-19
CUST04943,Riya Srivastava,Female,29,Kolkata,West Bengal,Consumer,2024-07-14
CUST04944,Arjun Shah,Male,150,Bhubaneswar,Odisha,Consumer,2024-09-26
CUST04945,Aditi Mehta,Female,36,Lucknow,Uttar Pradesh,Corporate,2022-06-25
CUST04946,Neha Malhotra,Female,18,Hyderabad,Telangana,Consumer,2024-01-29
CUST04947,Kunal Malhotra,Female,48,Ahmedabad,Gujarat,Consumer,2024-03-26
CUST04949,Riya Gupta,Female,42,Dehradun,Uttarakhand,Consumer,2022-08-27
CUST04957,Ananya Srivastava,Male,48,Chandigarh,Chandigarh,Consumer,2022-08-09
CUST04960,Vikram Sharma,Female,45,Patna,Bihar,Consumer,2024-04-21
CUST04964,Nikhil Sharma,Female,41,Dehradun,Uttarakhand,Corporate,2022-02-08
CUST04984,Aditi Jain,Male,24,Ahmedabad,Gujarat,Consumer,2023-08-20
CUST04988,Vikram Mehta,Male,43,Patna,Bihar,Consumer,2024-06-04
CUST04993,Aditi Joshi,Male,38,Guwahati,Assam,Consumer,2025-01-24
CUST04997,Vikram Saxena,Male,42,Kochi,Kerala,Corporate,2024-08-11
CUST05003,Neha Mehta,Female,25,Bengaluru,Karnataka,Corporate,2022-06-05
CUST05004,Kunal Verma,Male,37,Hyderabad,Telangana,Small Business,2023-04-07
CUST05007,Sneha Kapoor,Female,37,Indore,Madhya Pradesh,Consumer,2024-04-05
CUST05010,Amit Shah,Female,18,Mumbai,Maharashtra,Consumer,2024-03-05
CUST05014,Aditya Sharma,Male,38,Patna,Bihar,Corporate,2025-02-21
CUST05015,Aditi Srivastava,Male,33,Chennai,Tamil Nadu,Consumer,2024-11-07
CUST05019,Riya Shah,Male,46,Coimbatore,Tamil Nadu,Consumer,2023-08-13
CUST05022,Rahul Srivastava,Male,29,Indore,Madhya Pradesh,Small Business,2025-02-22
CUST05023,Aarav Verma,Male,35,Hyderabad,Telangana,Corporate,2023-12-23
CUST05024,Vikram Kapoor,Male,29,Surat,Gujarat,Corporate,2022-11-08
CUST05025,Arjun Kumar,Male,25,Bhubaneswar,Odisha,Corporate,2023-02-09
CUST05029,Priya Yadav,Male,36,Hyderabad,Telangana,Small Business,2023-02-16
CUST05036,Neha Yadav,Female,150,Ludhiana,Punjab,Consumer,2023-06-12
CUST05038,Kunal Saxena,Female,40,Nagpur,Maharashtra,Corporate,2024-12-24
CUST05040,Amit Saxena,Male,20,Ludhiana,Punjab,Corporate,2024-02-02
CUST05041,Ananya Agarwal,Female,38,Pune,Maharashtra,Small Business,2024-06-11
CUST05042,Neha Mishra,Male,41,Chandigarh,Chandigarh,Small Business,2023-12-30
CUST05046,Kavya Jain,Female,18,Ahmedabad,Gujarat,Consumer,2022-01-28
CUST05048,Isha Srivastava,Female,53,Bengaluru,Karnataka,Consumer,2023-01-19
CUST05051,Sneha Gupta,Female,41,Surat,Gujarat,Consumer,2024-07-03
CUST05054,Vivaan Jain,Female,46,Patna,Bihar,Consumer,2022-09-17
CUST05055,Priya Joshi,Male,22,Delhi,Delhi,Corporate,2022-03-28
CUST05062,Amit Patel,Female,35,Bengaluru,Karnataka,Small Business,2024-06-04
CUST05064,Neha Srivastava,Male,36,Chennai,Tamil Nadu,Small Business,2023-04-28
CUST05072,Rahul Kapoor,Male,41,Nagpur,Maharashtra,Consumer,2023-05-18
CUST05074,Riya Malhotra,Male,22,Coimbatore,Tamil Nadu,Corporate,2024-09-28
CUST05076,Aarav Mehta,Female,29,Ahmedabad,Gujarat,Small Business,2023-09-24
CUST05077,Aditya Malhotra,Female,56,Pune,Maharashtra,Corporate,2023-04-12
CUST05080,Aditya Verma,Male,19,Bhopal,Madhya Pradesh,Small Business,2023-03-07
CUST05086,Riya Mishra,Male,27,Pune,Maharashtra,Consumer,2024-02-03
CUST05092,Priya Yadav,Male,37,Ahmedabad,Gujarat,Consumer,2022-03-07
CUST05097,Rahul Jain,Male,33,Bengaluru,Karnataka,Corporate,2023-04-14
CUST05099,Aditi Srivastava,Male,58,Patna,Bihar,Corporate,2023-08-22
CUST05100,Arjun Agarwal,Male,49,Mumbai,Maharashtra,Small Business,2022-05-01
CUST05105,Sneha Yadav,Male,49,Jaipur,Rajasthan,Consumer,2023-07-01
CUST05110,Riya Chauhan,Other,39,Mumbai,Maharashtra,Consumer,2024-01-07
CUST05111,Ananya Gupta,Male,28,Nagpur,Maharashtra,Consumer,2023-05-26
CUST05114,Rohan Mehta,Female,41,Lucknow,Uttar Pradesh,Consumer,2025-01-24
CUST05118,Sneha Saxena,Male,45,Indore,Madhya Pradesh,Consumer,2022-07-04
CUST05124,Riya Kapoor,Male,18,Chennai,Tamil Nadu,Corporate,2024-11-20
CUST05128,Vikram Mishra,Female,51,Bhopal,Madhya Pradesh,Corporate,2024-05-21
CUST05129,Kunal Sharma,Female,55,Chennai,Tamil Nadu,Consumer,2024-03-01
CUST05134,Vivaan Verma,Male,52,Lucknow,Uttar Pradesh,Consumer,2022-04-02
CUST05142,Aarav Chauhan,Male,32,Lucknow,Uttar Pradesh,Corporate,2022-02-06
CUST05143,Aarav Mehta,Male,45,Chennai,Tamil Nadu,Corporate,2022-02-07
CUST05144,Meera Srivastava,Male,33,Nagpur,Maharashtra,Consumer,2024-12-17
CUST05146,Rahul Kumar,Female,32,Kochi,Kerala,Consumer,2025-03-24
CUST05149,Pooja Saxena,Male,28,Ahmedabad,Gujarat,Consumer,2022-04-18
CUST05153,Meera Shah,Male,32,Dehradun,Uttarakhand,Corporate,2025-03-07
CUST05164,Amit Srivastava,Male,39,Kolkata,West Bengal,Consumer,2023-07-21
CUST05168,Kunal Yadav,Male,23,Ludhiana,Punjab,Consumer,2024-08-26
CUST05180,Vivaan Sharma,Male,37,Ahmedabad,Gujarat,Consumer,2022-05-04
CUST05184,Neha Chauhan,Female,38,Bhubaneswar,Odisha,Small Business,2023-06-22
CUST05190,Aditi Agarwal,Male,18,Mumbai,Maharashtra,Small Business,2023-01-10
CUST05192,Neha Chauhan,Female,43,Patna,Bihar,Consumer,2023-08-19
CUST05194,Amit Shah,Male,37,Delhi,Delhi,Corporate,2024-10-13
CUST05195,Priya Gupta,Female,30,Ahmedabad,Gujarat,Corporate,2024-04-18
CUST05196,Amit Kapoor,Male,34,Ahmedabad,Gujarat,Corporate,2023-07-08
CUST05203,Ananya Gupta,Male,45,Kolkata,West Bengal,Consumer,2024-12-15
CUST05208,Neha Chauhan,Female,46,Kochi,Kerala,Corporate,2023-09-29
CUST05212,Nikhil Chauhan,Female,28,Chandigarh,Chandigarh,Consumer,2022-02-16
CUST05218,Kavya Srivastava,Female,27,Chennai,Tamil Nadu,Consumer,2023-08-13
CUST05219,Neha Agarwal,Female,35,Delhi,Delhi,Small Business,2025-01-24
CUST05221,Isha Agarwal,Female,44,Mumbai,Maharashtra,Small Business,2022-05-02
CUST05222,Meera Shah,Male,35,Bhubaneswar,Odisha,Consumer,2023-10-21
CUST05226,Pooja Shah,Male,40,Indore,Madhya Pradesh,Consumer,2023-01-07
CUST05232,Vivaan Shah,Female,61,Indore,Madhya Pradesh,Consumer,2022-07-10
CUST05233,Rohan Malhotra,Male,18,Mumbai,Maharashtra,Consumer,2022-03-05
CUST05238,Ananya Srivastava,Male,45,Kolkata,West Bengal,Small Business,2024-01-13
CUST05241,Vikram Mehta,Female,52,Pune,Maharashtra,Small Business,2023-06-17
CUST05250,Nikhil Kumar,Male,52,Nagpur,Maharashtra,Corporate,2022-11-27
CUST05254,Rohan Patel,Male,46,Nagpur,Maharashtra,Consumer,2023-03-17
CUST05261,Pooja Mishra,Female,30,Guwahati,Assam,Consumer,2022-04-30
CUST05263,Meera Mishra,Female,25,Nagpur,Maharashtra,Small Business,2024-05-01
CUST05267,Ananya Malhotra,Female,47,Bhopal,Madhya Pradesh,Corporate,2022-01-13
CUST05268,Rahul Saxena,Male,22,Bengaluru,Karnataka,Consumer,2024-01-20
CUST05272,Nikhil Singh,Male,52,Surat,Gujarat,Small Business,2024-07-16
CUST05275,Sneha Mehta,Male,54,Bengaluru,Karnataka,Corporate,2022-04-15
CUST05277,Meera Gupta,Male,18,Dehradun,Uttarakhand,Corporate,2023-11-14
CUST05280,Vivaan Sharma,Male,34,Ludhiana,Punjab,Consumer,2022-01-14
CUST05282,Sneha Singh,Male,35,Hyderabad,Telangana,Small Business,2024-04-07
CUST05292,Ananya Mehta,Male,20,Bhubaneswar,Odisha,Consumer,2022-06-27
CUST05301,Aditi Kumar,Male,21,Delhi,Delhi,Consumer,2024-05-12
CUST05306,Nikhil Verma,Male,23,Coimbatore,Tamil Nadu,Small Business,2023-06-19
CUST05307,Neha Gupta,Male,18,Ahmedabad,Gujarat,Consumer,2022-11-06
CUST05311,Arjun Patel,Male,33,Patna,Bihar,Small Business,2024-08-12
CUST05312,Aarav Agarwal,Female,23,Patna,Bihar,Small Business,2023-07-04
CUST05314,Riya Saxena,Male,30,Ahmedabad,Gujarat,Corporate,2024-03-09
CUST05320,Aditi Sharma,Female,40,Ludhiana,Punjab,Consumer,2024-08-06
CUST05323,Aditi Yadav,Male,20,Hyderabad,Telangana,Corporate,2023-12-31
CUST05349,Amit Joshi,Female,50,Mumbai,Maharashtra,Consumer,2023-03-31
CUST05351,Priya Mishra,Male,19,Ludhiana,Punjab,Consumer,2022-02-19
CUST05353,Neha Singh,Female,18,Jaipur,Rajasthan,Consumer,2022-03-10
CUST05364,Priya Kapoor,Male,18,Kolkata,West Bengal,Consumer,2024-10-15
CUST05365,Riya Agarwal,Male,37,Mumbai,Maharashtra,Consumer,2024-09-30
CUST05368,Neha Joshi,Female,33,Nagpur,Maharashtra,Consumer,2022-06-08
CUST05372,Rahul Mehta,Male,23,Kochi,Kerala,Small Business,2023-03-03
CUST05382,Aarav Singh,Male,36,Patna,Bihar,Corporate,2022-03-18
CUST05383,Kunal Sharma,Female,43,Ahmedabad,Gujarat,Consumer,2022-01-06
CUST05386,Vivaan Jain,Male,39,Bhubaneswar,Odisha,Corporate,2022-05-06
CUST05388,Aditi Shah,Female,35,Guwahati,Assam,Consumer,2022-07-16
CUST05392,Meera Agarwal,Other,32,Chandigarh,Chandigarh,Small Business,2025-02-26
CUST05394,Aditya Yadav,Male,20,Kolkata,West Bengal,Corporate,2025-03-13
CUST05404,Neha Mehta,Female,27,Bhopal,Madhya Pradesh,Small Business,2025-03-27
CUST05413,Rohan Kumar,Male,34,Bhopal,Madhya Pradesh,Corporate,2022-11-10
CUST05415,Aditya Yadav,Female,33,Mumbai,Maharashtra,Consumer,2024-03-29
CUST05419,Rahul Mehta,Male,19,Nagpur,Maharashtra,Consumer,2024-02-22
CUST05421,Rahul Srivastava,Male,47,Coimbatore,Tamil Nadu,Consumer,2022-12-02
CUST05431,Arjun Kumar,Other,35,Guwahati,Assam,Consumer,2025-02-27
CUST05432,Aditya Malhotra,Female,44,Ludhiana,Punjab,Consumer,2024-09-29
CUST05451,Kavya Agarwal,Female,37,Dehradun,Uttarakhand,Consumer,2024-10-04
CUST05452,Nikhil Verma,Female,27,Kochi,Kerala,Small Business,2024-10-04
CUST05458,Riya Mehta,Female,38,Ahmedabad,Gujarat,Consumer,2024-07-04
CUST05461,Amit Singh,Female,18,Bhubaneswar,Odisha,Small Business,2022-01-06
CUST05474,Rohan Singh,Female,150,Chandigarh,Chandigarh,Corporate,2023-12-06
CUST05478,Riya Gupta,Male,25,Hyderabad,Telangana,Corporate,2025-02-10
CUST05479,Nikhil Joshi,Male,51,Jaipur,Rajasthan,Corporate,2023-04-30
CUST05486,Priya Chauhan,Male,36,Chandigarh,Chandigarh,Consumer,2023-03-03
CUST05488,Kunal Srivastava,Female,29,Kochi,Kerala,Corporate,2023-06-20
CUST05489,Riya Joshi,Female,60,Kolkata,West Bengal,Corporate,2023-05-14
CUST05491,Kavya Patel,Female,18,Indore,Madhya Pradesh,Consumer,2022-11-10
CUST05507,Aditi Kumar,Male,37,Jaipur,Rajasthan,Consumer,2024-07-22
CUST05513,Aditya Mishra,Female,41,Bhubaneswar,Odisha,Corporate,2022-07-02
CUST05515,Kavya Chauhan,Female,47,Bhopal,Madhya Pradesh,Consumer,2024-03-04
CUST05524,Ananya Singh,Male,36,Patna,Bihar,Consumer,2023-06-28
CUST05525,Amit Mehta,Female,28,Bengaluru,Karnataka,Consumer,2024-06-21
CUST05527,Rahul Yadav,Female,31,Nagpur,Maharashtra,Small Business,2024-11-15
CUST05534,Aarav Singh,Male,39,Surat,Gujarat,Consumer,2023-02-25
CUST05536,Nikhil Malhotra,Male,22,Chennai,Tamil Nadu,Consumer,2024-11-17
CUST05542,Aditi Malhotra,Male,49,Chandigarh,Chandigarh,Small Business,2023-04-02
CUST05543,Aarav Jain,Male,31,Mumbai,Maharashtra,Corporate,2023-07-12
CUST05553,Meera Gupta,Male,18,Chennai,Tamil Nadu,Consumer,2024-12-12
CUST05554,Isha Patel,Male,30,Chennai,Tamil Nadu,Consumer,2022-05-02
CUST05559,Ananya Kapoor,Female,60,Bhopal,Madhya Pradesh,Consumer,2024-11-24
CUST05563,Isha Joshi,Male,37,Coimbatore,Tamil Nadu,Consumer,2024-12-24
CUST05564,Aarav Malhotra,Female,36,Jaipur,Rajasthan,Consumer,2023-04-02
CUST05571,Priya Mishra,Male,32,Kochi,,Corporate,2023-09-10
CUST05576,Kunal Saxena,Female,32,Bhopal,Madhya Pradesh,Consumer,2025-02-08
CUST05578,Ananya Sharma,Female,18,Patna,Bihar,Consumer,2023-01-31
CUST05580,Sneha Kapoor,Female,51,Ahmedabad,Gujarat,Consumer,2025-04-07
CUST05583,Ananya Singh,Female,18,Hyderabad,,Consumer,2025-01-30
CUST05585,Aditi Joshi,Female,35,Indore,Madhya Pradesh,Corporate,2024-03-13
CUST05589,Priya Agarwal,Female,41,Coimbatore,Tamil Nadu,Consumer,2023-08-10
CUST05594,Nikhil Kapoor,Female,46,Bengaluru,Karnataka,Consumer,2025-02-25
CUST05596,Rohan Singh,Male,29,Pune,Maharashtra,Consumer,2022-01-18
CUST05602,Priya Saxena,Male,31,Guwahati,Assam,Consumer,2024-10-14
CUST05605,Neha Shah,Female,23,Bengaluru,Karnataka,Corporate,2024-09-24
CUST05615,Rohan Joshi,Male,47,Nagpur,Maharashtra,Corporate,2022-12-08
CUST05616,Riya Mehta,Male,52,Kochi,Kerala,Consumer,2023-12-31
CUST05619,Vikram Verma,Female,58,Bhubaneswar,Odisha,Corporate,2022-04-05
CUST05621,Sneha Srivastava,Male,61,Lucknow,Uttar Pradesh,Small Business,2024-01-06
CUST05626,Ananya Verma,Male,42,Hyderabad,Telangana,Consumer,2022-09-21
CUST05632,Pooja Sharma,Male,43,Nagpur,Maharashtra,Consumer,2022-05-02
CUST05638,Aarav Chauhan,Female,19,Surat,,Corporate,2024-09-13
CUST05644,Sneha Gupta,Other,35,Chennai,Tamil Nadu,Consumer,2024-03-23
CUST05645,Ananya Verma,Male,46,Bengaluru,Karnataka,Corporate,2024-06-30
CUST05646,Aditya Patel,Female,30,Delhi,Delhi,Corporate,2023-10-29
CUST05648,Neha Srivastava,Male,41,Guwahati,Assam,Small Business,2022-05-24
CUST05651,Aditya Singh,Female,33,Patna,Bihar,Corporate,2023-10-09
CUST05655,Riya Kumar,Male,24,Dehradun,Uttarakhand,Corporate,2023-08-11
CUST05656,Kunal Gupta,Male,39,Ludhiana,Punjab,Consumer,2024-04-12
CUST05659,Meera Mehta,Female,25,Bhopal,Madhya Pradesh,Corporate,2022-12-07
CUST05663,Nikhil Jain,Female,36,Kolkata,West Bengal,Consumer,2023-07-05
CUST05670,Kunal Singh,Female,31,Hyderabad,Telangana,Small Business,2022-04-11
CUST05672,Ananya Yadav,Female,58,Chennai,Tamil Nadu,Consumer,2024-02-07
CUST05676,Riya Srivastava,Female,55,Dehradun,Uttarakhand,Corporate,2023-09-14
CUST05682,Isha Verma,Male,27,Coimbatore,Tamil Nadu,Consumer,2023-12-15
CUST05687,Meera Shah,Female,36,Kochi,Kerala,Consumer,2025-04-05
CUST05688,Rohan Malhotra,Male,48,Dehradun,Uttarakhand,Corporate,2022-02-02
CUST05689,Isha Joshi,Female,38,Kochi,Kerala,Consumer,2025-03-07
CUST05693,Ananya Kumar,Male,18,Bhubaneswar,Odisha,Corporate,2022-04-02
CUST05698,Kunal Agarwal,Female,20,Kochi,Kerala,Consumer,2022-05-17
CUST05699,Aarav Kumar,Female,48,Hyderabad,Telangana,Consumer,2024-05-04
CUST05702,Amit Shah,Female,35,Ahmedabad,Gujarat,Consumer,2024-03-05
CUST05703,Isha Srivastava,Male,30,Mumbai,Maharashtra,Corporate,2023-08-29
CUST05709,Rohan Patel,Female,34,Bhopal,Madhya Pradesh,Consumer,2025-03-01
CUST05710,Aarav Gupta,Female,18,Kochi,Kerala,Small Business,2024-09-03
CUST05713,Neha Mishra,Male,33,Indore,Madhya Pradesh,Consumer,2024-05-20
CUST05715,Neha Malhotra,Male,40,Guwahati,Assam,Small Business,2024-08-21
CUST05719,Aditi Sharma,Male,34,Lucknow,Uttar Pradesh,Consumer,2022-12-21
CUST05720,Arjun Saxena,Female,34,Indore,Madhya Pradesh,Consumer,2024-07-23
CUST05724,Vikram Verma,Female,37,Bhopal,Madhya Pradesh,Consumer,2022-03-31
CUST05726,Priya Singh,Female,29,Mumbai,Maharashtra,Small Business,2022-05-02
CUST05728,Kunal Patel,Female,62,Jaipur,Rajasthan,Corporate,2025-04-09
CUST05730,Sneha Srivastava,Male,35,Surat,Gujarat,Corporate,2025-01-17
CUST05731,Isha Shah,Female,21,Kolkata,West Bengal,Small Business,2022-06-28
CUST05736,Ananya Mehta,Male,39,Nagpur,Maharashtra,Consumer,2022-04-13
CUST05739,Aditi Malhotra,Female,40,Ludhiana,Punjab,Small Business,2023-04-17
CUST05741,Amit Jain,Female,36,Kochi,Kerala,Consumer,2022-01-13
CUST05748,Pooja Patel,Male,35,Dehradun,Uttarakhand,Consumer,2024-10-10
CUST05749,Priya Gupta,Male,27,Patna,Bihar,Small Business,2023-12-02
CUST05751,Vivaan Malhotra,Female,36,Bhubaneswar,Odisha,Corporate,2023-03-21
CUST05754,Vivaan Srivastava,Other,42,Mumbai,Maharashtra,Consumer,2024-03-20
CUST05757,Meera Shah,Female,24,Pune,Maharashtra,Consumer,2024-08-03
CUST05761,Kunal Verma,Female,43,Jaipur,Rajasthan,Consumer,2023-06-12
CUST05762,Pooja Singh,Female,34,Chandigarh,Chandigarh,Consumer,2024-06-18
CUST05764,Aarav Kapoor,Female,57,Jaipur,Rajasthan,Corporate,2024-10-31
CUST05775,Sneha Singh,Female,49,Indore,Madhya Pradesh,Consumer,2022-06-16
CUST05776,Neha Sharma,Male,35,Patna,Bihar,Consumer,2024-12-28
CUST05790,Kavya Patel,Female,38,Guwahati,Assam,Consumer,2023-08-25
CUST05794,Aditi Sharma,Male,34,Guwahati,Assam,Consumer,2025-04-05
CUST05804,Aditya Mishra,Male,27,Patna,Bihar,Consumer,2022-12-12
CUST05810,Neha Mehta,Male,40,Ahmedabad,Gujarat,Corporate,2024-11-22
CUST05812,Kavya Singh,Male,36,Chennai,Tamil Nadu,Consumer,2023-12-30
CUST05815,Rahul Joshi,Female,38,Bengaluru,Karnataka,Corporate,2023-08-25
CUST05816,Vikram Mishra,Male,31,Delhi,Delhi,Consumer,2023-07-16
CUST05821,Priya Srivastava,Female,41,Bengaluru,Karnataka,Consumer,2022-07-26
CUST05822,Kavya Kumar,Male,44,Hyderabad,Telangana,Corporate,2022-11-04
CUST05838,Aditya Mishra,Male,24,Lucknow,Uttar Pradesh,Consumer,2022-08-01
CUST05839,Isha Saxena,Male,29,Mumbai,Maharashtra,Corporate,2022-09-27
CUST05841,Arjun Verma,Female,27,Coimbatore,Tamil Nadu,Corporate,2025-02-14
CUST05844,Riya Verma,Female,38,Lucknow,Uttar Pradesh,Consumer,2025-02-20
CUST05847,Kavya Mishra,Female,29,Jaipur,Rajasthan,Consumer,2023-11-13
CUST05851,Rahul Mishra,Male,24,Chandigarh,Chandigarh,Consumer,2022-02-04
CUST05853,Aarav Joshi,Female,34,Dehradun,Uttarakhand,Corporate,2023-04-01
CUST05859,Pooja Jain,Male,24,Pune,Maharashtra,Small Business,2023-02-10
CUST05861,Meera Saxena,Male,49,Bhopal,Madhya Pradesh,Small Business,2024-12-04
CUST05863,Priya Verma,Male,38,Nagpur,Maharashtra,Consumer,2022-01-28
CUST05866,Ananya Shah,Male,36,Nagpur,Maharashtra,Consumer,2022-01-22
CUST05867,Aditi Jain,Female,28,Hyderabad,Telangana,Consumer,2024-08-02
CUST05881,Arjun Chauhan,Female,36,Chandigarh,Chandigarh,Corporate,2024-06-03
CUST05884,Isha Verma,Female,42,Ludhiana,Punjab,Consumer,2022-08-10
CUST05891,Pooja Joshi,Male,26,Kochi,Kerala,Corporate,2024-07-29
CUST05893,Aditya Saxena,Male,24,Jaipur,Rajasthan,Small Business,2022-09-29
CUST05897,Aditya Shah,Male,24,Lucknow,Uttar Pradesh,Consumer,2024-10-22
CUST05899,Rohan Kumar,Female,50,Chennai,,Consumer,2023-04-19
CUST05903,Aditi Kapoor,Male,33,Jaipur,Rajasthan,Consumer,2023-11-06
CUST05904,Amit Agarwal,Male,31,Coimbatore,Tamil Nadu,Corporate,2025-03-02
CUST05906,Aarav Saxena,Female,50,Chandigarh,Chandigarh,Corporate,2024-02-05
CUST05911,Sneha Shah,Male,31,Ludhiana,Punjab,Consumer,2022-06-18
CUST05912,Aarav Kapoor,Female,53,Pune,Maharashtra,Corporate,2024-07-19
CUST05928,Nikhil Patel,Female,39,Bengaluru,Karnataka,Corporate,2023-08-30
CUST05930,Meera Sharma,Female,35,Dehradun,Uttarakhand,Consumer,2022-08-10
CUST05931,Kavya Patel,Female,41,Patna,Bihar,Consumer,2022-08-09
CUST05936,Arjun Saxena,Female,42,Mumbai,Maharashtra,Consumer,2022-01-08
CUST05937,Isha Mishra,Female,43,Chandigarh,Chandigarh,Small Business,2024-07-15
CUST05938,Neha Srivastava,Male,25,Nagpur,Maharashtra,Small Business,2025-03-16
CUST05943,Riya Kumar,Male,31,Ludhiana,Punjab,Corporate,2022-11-20
CUST05944,Pooja Mishra,Male,31,Chennai,Tamil Nadu,Consumer,2024-12-03
CUST05949,Meera Jain,Male,26,Patna,,Consumer,2023-12-12
CUST05956,Sneha Joshi,Male,21,Hyderabad,Telangana,Consumer,2024-07-14
CUST05957,Rohan Chauhan,Male,37,Ludhiana,Punjab,Corporate,2024-02-27
CUST05960,Isha Patel,Male,22,Bhubaneswar,Odisha,Consumer,2023-04-14
CUST05961,Amit Patel,Female,36,Chandigarh,Chandigarh,Corporate,2022-07-15
CUST05964,Riya Srivastava,Female,39,Mumbai,Maharashtra,Corporate,2024-02-25
CUST05965,Ananya Gupta,Female,30,Kochi,Kerala,Consumer,2022-03-11
CUST05971,Kavya Patel,Female,26,Kochi,Kerala,Corporate,2022-02-14
CUST05988,Aditya Saxena,Male,58,Nagpur,Maharashtra,Consumer,2024-04-01
